WL,DC,DC_std,AC,AC_std,CD,CD_std,I_L,I_L_std,I_R,I_R_std,gabs,gabs_std,m_ellip,m_ellip_std,ellip,ellip_std
406.0,0.0564158633351326,0.0,2.0188986276575886e-05,8.25899163437486e-07,2.0188986276575886e-05,6.356701961262687e-06,0.05643605232140918,8.25899163437486e-07,0.05639567434885602,8.25899163437486e-07,0.0003578600961336938,1.4639484616787968e-05,0.5124718180846385,0.020964403068244344,0.005125028958176939,0.00020965674408636594
406.5,0.057174183428287506,0.0,2.3270534969659462e-05,9.67832687446241e-07,2.3270534969659462e-05,7.350322208213659e-06,0.057197453963257164,9.67832687446241e-07,0.05715091289331785,9.67832687446241e-07,0.0004070112343422841,1.6927792045516053e-05,0.5828584675904703,0.024241362642688648,0.005828938137680076,0.0002424283270713029
407.0,0.05829903483390808,0.0,2.4476678973232612e-05,1.027345924013049e-06,2.4476678973232612e-05,7.651761049800953e-06,0.058323511512881315,1.027345924013049e-06,0.05827455815493485,1.027345924013049e-06,0.00041984707024680283,1.7622005697691595e-05,0.6012399642526947,0.025235507942243544,0.00601276425135912,0.00025237038294453505
407.5,0.0589616484940052,0.0,2.753535915489531e-05,8.301211128364451e-07,2.753535915489531e-05,6.113330907591222e-06,0.0589891838531601,8.301211128364451e-07,0.05893411313485031,8.301211128364451e-07,0.0004670045675146771,1.4079001080182583e-05,0.6687716299016088,0.02016176533323585,0.006688121860950533,0.00020162987999417368
408.0,0.060051608830690384,0.0,3.144686787576743e-05,8.220666141727442e-07,3.144686787576743e-05,5.94413173816893e-06,0.06008305569856615,8.220666141727442e-07,0.060020161962814615,8.220666141727442e-07,0.0005236640364528582,1.3689335393003045e-05,0.7499105480770848,0.01960374647248113,0.007499560247628384,0.00019604935298828764
408.5,0.0607423409819603,0.0,3.469534621477352e-05,9.158814747115638e-07,3.469534621477352e-05,6.547172919573221e-06,0.06077703632817507,9.158814747115638e-07,0.06070764563574552,9.158814747115638e-07,0.0005711888223912476,1.5078139233777126e-05,0.817968187688378,0.021592576288752482,0.008180177915809,0.00021593885723336398
409.0,0.061367783695459366,0.0,3.646478417375946e-05,7.219812216174995e-07,3.646478417375946e-05,5.108477971623994e-06,0.061404248479633126,7.219812216174995e-07,0.061331318911285605,7.219812216174995e-07,0.000594200767534929,1.1764824768650058e-05,0.8509223323187997,0.016847760350415932,0.008509739346433794,0.00016848782046010257
409.5,0.06239291653037071,0.0,4.037902769310099e-05,7.373278423135317e-07,4.037902769310099e-05,5.1313472892445564e-06,0.06243329555806381,7.373278423135317e-07,0.062352537502677614,7.373278423135317e-07,0.0006471732680334934,1.1817492807130214e-05,0.9267813451908212,0.016923183359928547,0.009268375478193955,0.00016924209629386395
410.0,0.06314112991094589,0.0,4.239021278062782e-05,1.1906973141378392e-06,4.239021278062782e-05,8.188325281476288e-06,0.06318352012372652,1.1906973141378392e-06,0.06309873969816526,1.1906973141378392e-06,0.0006713565759816918,1.8857713123239892e-05,0.9614129342542854,0.0270050967783088,0.009614712370398678,0.0002700673444336509
410.5,0.06440632045269012,0.0,4.7919416719320685e-05,8.001599505824102e-07,4.7919416719320685e-05,5.394539580095038e-06,0.06445423986940944,8.001599505824102e-07,0.0643584010359708,8.001599505824102e-07,0.0007440173011361525,1.2423624652958871e-05,1.0654663739240255,0.017791191535153433,0.010655309868029778,0.00017792270443069453
