WL,DC,DC_std,AC,AC_std,CD,CD_std,I_L,I_L_std,I_R,I_R_std,gabs,gabs_std,m_ellip,m_ellip_std,ellip,ellip_std
400.0,0.0417528934776783,0.0,-1.911363292504472e-05,7.202897078312723e-07,-1.911363292504472e-05,7.490773988806599e-06,0.04173377984475325,7.202897078312723e-07,0.041772007110603346,7.202897078312723e-07,-0.00045777984070165446,1.7251252496221598e-05,-0.6555614045306367,0.024704572615084165,-0.006556011596188435,0.00024706070769881926
400.5,0.04269319400191307,0.0,-1.9551637609119545e-05,5.551104728110894e-07,-1.9551637609119545e-05,5.645817506750731e-06,0.04267364236430395,5.551104728110894e-07,0.04271274563952219,5.551104728110894e-07,-0.0004579567789714548,1.3002317718046933e-05,-0.6558147881232558,0.01861990613726391,-0.006558545585773567,0.00018621035300765262
401.0,0.04343492537736893,0.0,-1.986910606250434e-05,8.215270602950422e-07,-1.986910606250434e-05,8.212754777946305e-06,0.04341505627130642,8.215270602950422e-07,0.04345479448343143,8.215270602950422e-07,-0.0004574453827162972,1.891397425361034e-05,-0.6550824455919879,0.027085665257666914,-0.0065512217163477705,0.000270873078086225
401.5,0.0443309023976326,0.0,-1.9762403587258954e-05,8.002560350387263e-07,-1.9762403587258954e-05,7.83841851909137e-06,0.04431113999404534,8.002560350387263e-07,0.04435066480121986,8.002560350387263e-07,-0.0004457929461935412,1.8051877849467424e-05,-0.6383956302849757,0.02585110427596334,-0.006384343443923308,0.00025852671959667155
402.0,0.04521986469626427,0.0,-2.0487219439764844e-05,1.1266634000903267e-06,-2.0487219439764844e-05,1.081859815960523e-05,0.0451993774768245,1.1266634000903267e-06,0.04524035191570403,1.1266634000903267e-06,-0.0004530579553338944,2.4915231561570846e-05,-0.6487994514507962,0.035679736730378046,-0.006488387964751413,0.0003568190045000997
402.5,0.04603377357125282,0.0,-2.0815693970283043e-05,6.510404249141899e-07,-2.0815693970283043e-05,6.140976575668764e-06,0.04601295787728254,6.510404249141899e-07,0.04605458926522311,6.510404249141899e-07,-0.0004521830898365028,1.4142669053765163e-05,-0.6475466045509276,0.020252940746555585,-0.0064758587359911145,0.0002025416894187072
403.0,0.04696672782301903,0.0,-2.133985108054182e-05,9.620782770472324e-07,-2.133985108054182e-05,8.894594771824888e-06,0.046945387971938486,9.620782770472324e-07,0.04698806767409957,9.620782770472324e-07,-0.0004543610353473011,2.0484251759512718e-05,-0.6506655208751191,0.02933437355747848,-0.006507049790631649,0.00029336152476432847
403.5,0.04780229181051254,0.0,-2.0738518881504553e-05,7.80476009056569e-07,-2.0738518881504553e-05,7.089521129282253e-06,0.047781553291631036,7.80476009056569e-07,0.04782303032939405,7.80476009056569e-07,-0.0004338394268565968,1.632716716073703e-05,-0.6212776507916007,0.02338124068437287,-0.006213153268165122,0.00023382658588598726
404.0,0.048653244972229004,0.0,-2.1060347417001416e-05,1.0520402264410652e-06,-2.1060347417001416e-05,9.389156907947841e-06,0.048632184624812,1.0520402264410652e-06,0.048674305319646005,1.0520402264410652e-06,-0.0004328662441533456,2.162322835900388e-05,-0.6198840092130846,0.03096543948241198,-0.006199216007236494,0.0003096731731379357
404.5,0.04955229535698891,0.0,-2.1009644255449297e-05,6.792370960740115e-07,-2.1009644255449297e-05,5.952010408168191e-06,0.04953128571273346,6.792370960740115e-07,0.04957330500124436,6.792370960740115e-07,-0.0004239893248958461,1.3707479970011343e-05,-0.6071718599680854,0.019629730326138694,-0.006072086805781501,0.00019630920728220326
