WL,DC,DC_std,AC,AC_std,CD,CD_std,I_L,I_L_std,I_R,I_R_std,gabs,gabs_std,m_ellip,m_ellip_std,ellip,ellip_std
380.0,0.0011421630624681711,0.0,-1.890744852435072e-07,4.269503735236543e-07,-1.890744852435072e-07,0.00016231376395935853,0.0011419739879829276,4.269503735236543e-07,0.0011423521369534147,4.269503735236543e-07,-0.00016554071082891124,0.0003738085983984027,-0.2370617734753579,0.5353107935379644,-0.0023707614956835214,0.0053534325629075626
381.0,0.0011467011645436287,0.0,-1.4704172179530848e-07,4.917210876595077e-07,-1.4704172179530848e-07,0.00018619784147813926,0.0011465541228218334,4.917210876595077e-07,0.001146848206265424,4.917210876595077e-07,-0.00012823020185370534,0.00042881362892415473,-0.1836314397366566,0.6140804811949033,-0.0018364257566386927,0.006141177207631989
382.0,0.001155321253463626,0.0,-1.6361026254544334e-07,5.814319239917919e-07,-1.6361026254544334e-07,0.0002185255251844581,0.0011551576432010805,5.814319239917919e-07,0.0011554848637261713,5.814319239917919e-07,-0.00014161451808745285,0.000503264284499807,-0.20279838499887953,0.7206971820583429,-0.0020281068326358535,0.0072074088716337975
383.0,0.0011036491487175226,0.0,-1.307673717263278e-07,5.761360905028538e-07,-1.307673717263278e-07,0.00022667316606643644,0.0011035183813457963,5.761360905028538e-07,0.001103779916089249,5.761360905028538e-07,-0.00011848636124830421,0.0005220283014510031,-0.16967781997260412,0.7475681016871074,-0.001696881097130512,0.007476134363203207
384.0,0.0011298693716526031,0.0,-6.304813133442511e-08,5.44139100270158e-07,-6.304813133442511e-08,0.0002091162393760506,0.0011298063235212687,5.44139100270158e-07,0.0011299324197839376,5.44139100270158e-07,-5.5801257133121304e-05,0.00048159469928304457,-0.07990992011508209,0.6896653574622149,-0.0007991476607749052,0.006897071807100901
385.0,0.0010947170667350292,0.0,-8.263594107793828e-09,5.394525954099885e-07,-8.263594107793828e-09,0.00021397225327556777,0.0010947088031409214,5.394525954099885e-07,0.001094725330329137,5.394525954099885e-07,-7.548611745352454e-06,0.0004927780992936327,-0.010809952903244635,0.7056804913028225,-0.00010810608449206021,0.007057232857534776
386.0,0.0011792363366112113,0.0,-1.282110947180972e-07,5.169728738991906e-07,-1.282110947180972e-07,0.0001903588028587741,0.0011791081255164931,5.169728738991906e-07,0.0011793645477059295,5.169728738991906e-07,-0.00010872383316014439,0.00043839632298375673,-0.15569743888934268,0.627803331828237,-0.0015570688082014253,0.006278414035888087
387.0,0.001178588019683957,0.0,1.2063161337614458e-07,4.5643059241009835e-07,1.2063161337614458e-07,0.0001681584847330573,0.0011787086512973332,4.5643059241009835e-07,0.001178467388070581,4.5643059241009835e-07,0.00010235265534812785,0.000387268990340231,0.1465736245497723,0.554586682649623,0.0014658251318679777,0.005546203143465696
388.0,0.0011551771312952042,0.0,-1.7004366468953663e-07,4.927353083631101e-07,-1.7004366468953663e-07,0.00018521287079041734,0.0011550070876305146,4.927353083631101e-07,0.0011553471749598937,4.927353083631101e-07,-0.00014720137724582617,0.0004265452414303311,-0.21079901960778757,0.6108320478667963,-0.0021081180305348845,0.006108690904409545
389.0,0.0011414187029004097,0.0,-2.357156658510528e-07,4.482888944834898e-07,-2.357156658510528e-07,0.00017053717234665852,0.0011411829872345586,4.482888944834898e-07,0.0011416544185662608,4.482888944834898e-07,-0.00020651112974764293,0.0003927471079143546,-0.2957332635291908,0.5624315943992798,-0.002957511976264333,0.005624657018337491
390.0,0.0011436997447162867,0.0,-4.76767677406071e-08,5.276835275284282e-07,-4.76767677406071e-08,0.00020033995646750538,0.001143652067948546,5.276835275284282e-07,0.0011437474214840272,5.276835275284282e-07,-4.168643733713003e-05,0.00046138291974466485,-0.05969686076328913,0.6607211764298327,-0.0005970048094890243,0.006607612444211262
391.0,0.0011425712145864964,0.0,-1.53103812198942e-07,4.15077211632791e-07,-1.53103812198942e-07,0.00015774357319192078,0.0011424181107742974,4.15077211632791e-07,0.0011427243183986953,4.15077211632791e-07,-0.0001339993606038388,0.0003632834490609935,-0.19189313559333926,0.5202383043869547,-0.0019190477253303564,0.005202698531015931
392.0,0.0011044174898415804,0.0,-1.608631755183941e-08,4.3786489933582926e-07,-1.608631755183941e-08,0.0001721523353527862,0.0011044014035240285,4.3786489933582926e-07,0.0011044335761591323,4.3786489933582926e-07,-1.456543173193215e-05,0.0003964668283174666,-0.02085835599301443,0.5677584019934888,-0.00020859620902413643,0.005677928324605594
393.0,0.0011642533354461193,0.0,-3.7246275740748186e-07,4.4702451292203316e-07,-3.7246275740748186e-07,0.00016672084772229015,0.0011638808726887118,4.4702451292203316e-07,0.0011646257982035268,4.4702451292203316e-07,-0.0003199155596704916,0.0003839581123044342,-0.45813352835140314,0.5498453557881129,-0.004581613108576707,0.005498786999576574
394.0,0.0011281645856797695,0.0,-1.1986137655846818e-07,4.5431666407731413e-07,-1.1986137655846818e-07,0.0001748607215711295,0.001128044724303211,4.5431666407731413e-07,0.001128284447056328,4.5431666407731413e-07,-0.00010624458352966855,0.0004027042417783111,-0.1521470414593343,0.5766906597415851,-0.0015215626808404378,0.005767256318858993
395.0,0.001109748031012714,0.0,-1.0709025758658698e-08,4.56535654189418e-07,-1.0709025758658698e-08,0.00017863081483860627,0.0011097373219869553,4.56535654189418e-07,0.0011097587400384725,4.56535654189418e-07,-9.649961486199752e-06,0.0004113867665733103,-0.013819180625916971,0.5891244273377235,-0.00013820018659914905,0.005891601535006912
396.0,0.0011337591568008065,0.0,-8.711622032760864e-08,4.440938819615375e-07,-8.711622032760864e-08,0.00017008266203346958,0.001133672040580479,4.440938819615375e-07,0.0011338462730211341,4.440938819615375e-07,-7.683838300669561e-05,0.00039170037066308045,-0.11003603437085635,0.5609326193863827,-0.0011004270726560292,0.005609666359187893
