WL,DC,DC_std,AC,AC_std,CD,CD_std,I_L,I_L_std,I_R,I_R_std,gabs,gabs_std,m_ellip,m_ellip_std,ellip,ellip_std
500.0,0.001281307777389884,0.0,-0.0007602942566599059,0.0021361583553221285,0.0018174978304570989,0.0,0.0018174978304570989,0.0,0.0018174978304570989,0.0,0.0018174978304570989,0.0,0.0018174978304570989,0.0,0.0018174978304570989,0.0
505.0,0.0012817159295082092,0.0,-0.0021890355132674413,3.0424889723748048e-05,0.0017547534451703615,0.0,0.0017547534451703615,0.0,0.0017547534451703615,0.0,0.0017547534451703615,0.0,0.0017547534451703615,0.0,0.0017547534451703615,0.0
510.0,0.0012667570263147354,0.0,0.002291064259803971,2.7506750907789905e-05,0.001836540740719603,0.0,0.001836540740719603,0.0,0.001836540740719603,0.0,0.001836540740719603,0.0,0.001836540740719603,0.0,0.001836540740719603,0.0
515.0,0.0012847894104197621,0.0,-0.002290397395143837,9.29967090165476e-06,0.0018360061751299906,0.0,0.0018360061751299906,0.0,0.0018360061751299906,0.0,0.0018360061751299906,0.0,0.0018360061751299906,0.0,0.0018360061751299906,0.0
520.0,0.0013565107947215438,0.0,0.002317597629429542,3.441517194959809e-05,0.0018578101634769127,0.0,0.0018578101634769127,0.0,0.0018578101634769127,0.0,0.0018578101634769127,0.0,0.0018578101634769127,0.0,0.0018578101634769127,0.0
525.0,0.0013110096333548427,0.0,-0.0022780674411239064,2.031271634862419e-05,0.0018261223568163392,0.0,0.0018261223568163392,0.0,0.0018261223568163392,0.0,0.0018261223568163392,0.0,0.0018261223568163392,0.0,0.0018261223568163392,0.0
530.0,0.0012770817847922444,0.0,0.0017129952152258408,0.0014561900346377421,0.0018021737444606177,0.0,0.0018021737444606177,0.0,0.0018021737444606177,0.0,0.0018021737444606177,0.0,0.0018021737444606177,0.0,0.0018021737444606177,0.0
535.0,0.00129045604262501,0.0,-0.002311949394362851,1.6505067964182614e-05,0.001853282479991497,0.0,0.001853282479991497,0.0,0.001853282479991497,0.0,0.001853282479991497,0.0,0.001853282479991497,0.0,0.001853282479991497,0.0
540.0,0.0012954503763467073,0.0,-0.002269723027100993,2.6719604328786428e-05,0.0018194333884711973,0.0,0.0018194333884711973,0.0,0.0018194333884711973,0.0,0.0018194333884711973,0.0,0.0018194333884711973,0.0,0.0018194333884711973,0.0
545.0,0.001287934836000204,0.0,-0.00227213287948025,1.4501099191158768e-05,0.001821365150993653,0.0,0.001821365150993653,0.0,0.001821365150993653,0.0,0.001821365150993653,0.0,0.001821365150993653,0.0,0.001821365150993653,0.0
550.0,0.0013367736246436834,0.0,-0.0022906338029017484,1.933347958607548e-05,0.001836195682027044,0.0,0.001836195682027044,0.0,0.001836195682027044,0.0,0.001836195682027044,0.0,0.001836195682027044,0.0,0.001836195682027044,0.0
555.0,0.001297707436606288,0.0,0.0016690005191889738,0.0015229822292539496,0.0018111410365122722,0.0,0.0018111410365122722,0.0,0.0018111410365122722,0.0,0.0018111410365122722,0.0,0.0018111410365122722,0.0,0.0018111410365122722,0.0
560.0,0.0012849814957007766,0.0,-0.002231670777741397,1.2382766114107659e-05,0.0017889303129132485,0.0,0.0017889303129132485,0.0,0.0017889303129132485,0.0,0.0017889303129132485,0.0,0.0017889303129132485,0.0,0.0017889303129132485,0.0
565.0,0.0012768657179549336,0.0,0.0023146144568853056,1.8204008832652207e-05,0.0018554188215969792,0.0,0.0018554188215969792,0.0,0.0018554188215969792,0.0,0.0018554188215969792,0.0,0.0018554188215969792,0.0,0.0018554188215969792,0.0
570.0,0.0012441625585779548,0.0,-0.0022685500609681097,2.3109521102703918e-05,0.001818493126721094,0.0,0.001818493126721094,0.0,0.001818493126721094,0.0,0.001818493126721094,0.0,0.001818493126721094,0.0,0.001818493126721094,0.0
575.0,0.001366139273159206,0.0,0.00235541400154974,3.073490915943405e-05,0.0018881241574069205,0.0,0.0018881241574069205,0.0,0.0018881241574069205,0.0,0.0018881241574069205,0.0,0.0018881241574069205,0.0,0.0018881241574069205,0.0
580.0,0.0013450334081426263,0.0,-0.0023211086691980174,1.9146172921874573e-05,0.0018606246491682233,0.0,0.0018606246491682233,0.0,0.0018606246491682233,0.0,0.0018606246491682233,0.0,0.0018606246491682233,0.0,0.0018606246491682233,0.0
585.0,0.0013073838781565428,0.0,0.00012780524484822211,0.002307269637806462,0.0018523262260483132,0.0,0.0018523262260483132,0.0,0.0018523262260483132,0.0,0.0018523262260483132,0.0,0.0018523262260483132,0.0,0.0018523262260483132,0.0
590.0,0.001300468691624701,0.0,-0.0022868279139137606,1.7681550639972955e-05,0.0018331448421602945,0.0,0.0018331448421602945,0.0,0.0018331448421602945,0.0,0.0018331448421602945,0.0,0.0018331448421602945,0.0,0.0018331448421602945,0.0
595.0,0.0012844773009419441,0.0,-0.002298686922486058,2.817308598720564e-05,0.0018426511457457868,0.0,0.0018426511457457868,0.0,0.0018426511457457868,0.0,0.0018426511457457868,0.0,0.0018426511457457868,0.0,0.0018426511457457868,0.0
600.0,0.0012526384089142084,0.0,-0.002251221086767347,1.76546390665146e-05,0.0018046020422705419,0.0,0.0018046020422705419,0.0,0.0018046020422705419,0.0,0.0018046020422705419,0.0,0.0018046020422705419,0.0,0.0018046020422705419,0.0
605.0,0.0013186691794544458,0.0,-0.0022741280062044257,2.041518676748441e-05,0.0018229644651535102,0.0,0.0018229644651535102,0.0,0.0018229644651535102,0.0,0.0018229644651535102,0.0,0.0018229644651535102,0.0,0.0018229644651535102,0.0
610.0,0.0013081522192806005,0.0,0.0012266776185847108,0.0019233888448574618,0.0018286191186558886,0.0,0.0018286191186558886,0.0,0.0018286191186558886,0.0,0.0018286191186558886,0.0,0.0018286191186558886,0.0,0.0018286191186558886,0.0
615.0,0.0013236635131761432,0.0,-0.0022796547426078523,1.4307388244503536e-05,0.0018273947540573146,0.0,0.0018273947540573146,0.0,0.0018273947540573146,0.0,0.0018273947540573146,0.0,0.0018273947540573146,0.0,0.0018273947540573146,0.0
620.0,0.001321766641922295,0.0,0.0023812953219657863,1.8794558158954253e-05,0.0019088708907926328,0.0,0.0019088708907926328,0.0,0.0019088708907926328,0.0,0.0019088708907926328,0.0,0.0019088708907926328,0.0,0.0019088708907926328,0.0
