WL,DC,DC_std,AC,AC_std,CD,CD_std,I_L,I_L_std,I_R,I_R_std,gabs,gabs_std,m_ellip,m_ellip_std,ellip,ellip_std
400.0,0.0010405478533357382,0.0,-1.9162552341122578e-07,5.782108166902209e-07,-1.9162552341122578e-07,0.00024128494020234074,0.001040356227812327,5.782108166902209e-07,0.0010407394788591493,5.782108166902209e-07,-0.00018415829968503793,0.0005556792172859907,-0.26372300145951155,0.7957577327873198,-0.0026373899436439086,0.007958059897753602
401.0,0.00110328895971179,0.0,-4.7134644626068704e-08,4.808913652738426e-07,-4.7134644626068704e-08,0.00018926214976526,0.001103241825067164,4.808913652738426e-07,0.0011033360943564162,4.808913652738426e-07,-4.2721939897215673e-05,0.00043587073090939376,-0.06117974719106266,0.6241865699258274,-0.0006118345730308152,0.006242244223557805
402.0,0.0010696013923734426,0.0,8.682232787523556e-08,3.692288847719182e-07,8.682232787523556e-08,0.00014989245439729683,0.001069688214701318,3.692288847719182e-07,0.0010695145700455673,3.692288847719182e-07,8.117260176950317e-05,0.00034520232247697456,0.11624283136596678,0.4943453146022849,0.0011624988065834798,0.004943752930931644
403.0,0.001062926254235208,0.0,-5.3008516637980954e-08,4.778266199666261e-07,-5.3008516637980954e-08,0.00019519705842031045,0.00106287324571857,4.778266199666261e-07,0.001062979262751846,4.778266199666261e-07,-4.9870361586017464e-05,0.00044953882554197493,-0.07141660986134851,0.6437598986701839,-0.0007142094076552446,0.006437989380818679
404.0,0.0010354334954172373,0.0,-2.3146742885815037e-07,4.300660102110654e-07,-2.3146742885815037e-07,0.00018035117329862622,0.0010352020279883792,4.300660102110654e-07,0.0010356649628460953,4.300660102110654e-07,-0.00022354639856891868,0.0004153487521067361,-0.3201285377682561,0.5947981695388692,-0.0032014795126357257,0.00594834239773529
405.0,0.0010139674413949251,0.0,-2.608036231423148e-07,4.211862471128902e-07,-2.608036231423148e-07,0.00018036664784600403,0.0010137066377717827,4.211862471128902e-07,0.0010142282450180675,4.211862471128902e-07,-0.0002572110429734555,0.0004153843899893472,-0.36833782880002447,0.5948492045961213,-0.0036836016584240166,0.005948852779256905
406.0,0.0010639347601681948,0.0,1.2081189365914253e-07,4.602607419044712e-07,1.2081189365914253e-07,0.00018784299198372067,0.001064055572061854,4.602607419044712e-07,0.0010638139482745355,4.602607419044712e-07,0.00011355197534860472,0.00043260241053850876,0.16261155653482343,0.6195061875623108,0.0016262141775717242,0.006195437561607075
407.0,0.001069625373929739,0.0,-2.700141616590022e-07,5.48781907824242e-07,-2.700141616590022e-07,0.0002227789488093733,0.00106935535976808,5.48781907824242e-07,0.001069895388091398,5.48781907824242e-07,-0.00025243806685978893,0.0005130599191079868,-0.3615027114648649,0.7347249731733131,-0.0036152463400649405,0.00734769528963075
408.0,0.0010327681666240096,0.0,-1.7145867002993093e-09,5.128833018782898e-07,-1.7145867002993093e-09,0.0002156362540375506,0.0010327664520373093,5.128833018782898e-07,0.0010327698812107099,5.128833018782898e-07,-1.6601854663124247e-06,0.000496610293048479,-0.00237746055922639,0.7111683658158419,-2.3776047351244633e-05,0.007112114930666494
409.0,0.0011045855935662985,0.0,-1.5812350580551692e-07,3.732446452468739e-07,-1.5812350580551692e-07,0.0001467237009848022,0.001104427470060493,3.732446452468739e-07,0.001104743717072104,3.732446452468739e-07,-0.00014315188132681922,0.0003379046833679995,-0.204999958582653,0.4838947658478777,-0.0020501239035697577,0.004839241105880746
410.0,0.001092652091756463,0.0,-3.5175414015529855e-08,4.5783111224174095e-07,-3.5175414015529855e-08,0.00018194053301075967,0.0010926169163424475,4.5783111224174095e-07,0.0010926872671704786,4.5783111224174095e-07,-3.219269361300959e-05,0.0004190090475237796,-0.0461013910272278,0.6000398778694854,-0.0004610418674530101,0.006000762659760875
411.0,0.0010419884929433465,0.0,-1.5334199102465712e-07,4.1706164418568263e-07,-1.5334199102465712e-07,0.00017379744602033991,0.001041835150952322,4.1706164418568263e-07,0.001042141834934371,4.1706164418568263e-07,-0.00014716284494803382,0.0004002555181848429,-0.21074383961728854,0.573183976975081,-0.0021075661971671953,0.005732187364642851
412.0,0.0010380987077951431,0.0,-1.1903746018717208e-08,6.368584402866933e-07,-1.1903746018717208e-08,0.00026638533992763504,0.0010380868040491245,6.368584402866933e-07,0.0010381106115411618,6.368584402866933e-07,-1.1466872975884945e-05,0.0006134854378533434,-0.01642107992812356,0.8785388510813403,-0.0001642207574861647,0.008785921281493258
413.0,0.001054954482242465,0.0,-2.9651769646684323e-07,4.7509433285035924e-07,-2.9651769646684323e-07,0.00019554746501342096,0.0010546579645459983,4.7509433285035924e-07,0.0010552509999389318,4.7509433285035924e-07,-0.00028107155470494813,0.0004503458119259084,-0.40250715910417667,0.6449155396142623,-0.004025315682708901,0.00644954649107265
